codigo_tiss,codigo_tuss,produto,laboratorio,valor,cobranca
0000037704,90065832,ACIDO ZOLEDRONICO - GENERICO (ICMS 0%) (RESTRITO HOSP.) 4 MG,EUROFARMA,877.66,REAL
0000070343,90300122,ACIDO ZOLEDRONICO - GENERICO (ICMS 0%) (RESTRITO HOSP.) 4 MG BLAU,FARM.,877.63,
0000062566,90300149,ACIDO ZOLEDRONICO - GENERICO (ICMS 0%) (RESTRITO HOSP.) 4 MG BLAU,FARM.,877.628,
0000071088,90380614,ACIDO ZOLEDRONICO - GENERICO (ICMS 0%) (RESTRITO HOSP.) 4 MG,SANDOZ,877.61,
0000055497,90278690,ACIDO ZOLEDRONICO - GENERICO (ICMS 0%) (RESTRITO HOSP.) 4 MG,TKS,342.95,REAL
0000062224,90302699,ACIDO ZOLEDRONICO - GENERICO (ICMS 0%)(RESTRITO HOSP.) 4 MG.,CRISTALIA,348.04,
0000077083,90430522,"ACIDO ZOLEDRONICO 0,8MG/ML INJ.IV 10FA 5ML",MYLAN,803.341,
0000077082,90430514,"ACIDO ZOLEDRONICO 0,8MG/ML INJ.IV 4FA 5ML",MYLAN,803.34,
0000077081,90430506,"ACIDO ZOLEDRONICO 0,8MG/ML INJ.IV 5ML",MYLAN,803.34,
0000072269,90302699,ACIDO ZOLEDRONICO GEN.4MG PO LIOF.1FA,CRISTALIA,348.04,
0000063562,90298543,ACIDO ZOLEDRONICO GEN.4MG PO LIOF.INJ.10FA 10ML,ABL,358.218,
0000062566,90300149,ACIDO ZOLEDRONICO GEN.4MG SOL.INJ.10FA 5ML,BLAU,877.628,
0000070343,90300122,ACIDO ZOLEDRONICO GEN.4MG SOL.INJ.1FA 5ML,BLAU,877.63,
0000063562,90298543,ACIDO ZOLEDRONICO MONOIDRATADO - GENERICO (ICMS 0%)(RESTRITO,ABL,358.218,
0000015323,90025024,ACINIC 500 MG. 30 CPRS. LP BIOLAB,SANUS,1.4789,
0000015323,90025024,ACINIC 500MG 30CPDS LIB.PROLONG. BIOLAB,SANUS,1.4789,
0000028946,90301820,ACIVIRAX (*) 200 MG. 25 CPRS.,CIFARMA,2.1812,
0000028945,90040597,ACIVIRAX CREME DERM. BISN. 10 G,CIFARMA,15.47,
0000018944,90169255,ACLASTA (ICMS 0%) 5 MG. 100 ML 1 X 1,NOVARTIS,1759.69,
0000064665,90254961,ACNASE GEL 20 G,AVERT,27.03,
0000045317,90384539,ACNOVA 10 MG. 6 BL. X 5 CAPS. GERMED,PHARMA,2.1821,
0000045318,90235657,ACNOVA 20 MG. 6 BL. X 5 CAPS. GERMED,PHARMA,4.0286,
0000034298,90184076,ACTEMRA (RESTRITO HOSP.) 20 MG/ML SOL. INJ. INFUS. IV CT. FA,ROCHE,673.35,REAL
0000034300,90184050,ACTEMRA (RESTRITO HOSP.) 20 MG/ML SOL. INJ. INFUS. IV CT. FA,ROCHE,1683.38,REAL
0000063668,90321812,ACTEMRA SC (RESTRITO HOSP.) 162 MG. SOL. INJ. SC. CT. 4 SER.,ROCHE,1131.065,
0000063668,90321812,"ACTEMRA SC 162MG SOL.INJ.4SER.PREENCH.0,9ML",ROCHE,1131.065,
0000000030,90304110,ACTIFEDRIN CX. 20 CPRS.,FARMOQUIMICA,0.4435,
0000000031,90304241,ACTIFEDRIN VD. 100 ML. ELIXIR,FARMOQUIMICA,9.2,
0000047416,90219562,ACTILYSE (ICMS 0%) (RESTRITO HOSP.) 10 MG. PO LIOF. INJ. CT. BOEHRINGER,INGELHEI,404.59,REAL
0000047417,90219554,ACTILYSE (ICMS 0%) (RESTRITO HOSP.) 20 MG. PO LIOF. INJ. CT. BOEHRINGER,INGELHEI,809.19,REAL
0000047418,90032586,ACTILYSE (ICMS 0%) (RESTRITO HOSP.) 50 MG. PO LIOF. INJ. CT. BOEHRINGER,INGELHEI,2022.99,REAL
0000011104,90193393,ACTONEL 35 MG UMA VEZ POR SEMANA 35 MG 1 BL. AL/PVC INC X 4,SANOFI-AVENTIS,33.725,
0000060187,90269365,ACTONEL CHRONOS 35 MG. 2 CPRS. REV. LIB. RETARD.,SANOFI-AVENTIS,35.1,
0000060188,90269373,ACTONEL CHRONOS 35 MG. 4 CPRS. REV. LIB. RETARD.,SANOFI-AVENTIS,35.0925,
0000060187,90269365,ACTONEL CHRONOS 35MG 2CPDS REV.LIB.RETARD.,SANOFI-AVENTIS,35.1,
0000060188,90269373,ACTONEL CHRONOS 35MG 4CPDS REV.LIB.RETARD.,SANOFI-AVENTIS,35.0925,
0000035586,90193385,ACTONEL UMA VEZ AO MES 150 MG. BL. 1 CPR. REV.,SANOFI-AVENTIS,134.9,
0000074490,90359569,ACU FRESH SOL. OFT. 5 MG/ML. FR. 10 ML.,GEOLAB,16.02,
0000046755,90216822,ACULAR CMC - CX. 10 FLAC.,ALLERGAN,3.612,
0000046756,90216814,ACULAR CMC - CX. 20 FLAC.,ALLERGAN,3.614,
0000046757,90216830,ACULAR CMC - CX. 30 FLAC.,ALLERGAN,3.6101,
0000002965,90006224,ACULAR COL. 5 ML,ALLERGAN,50.19,
0000024640,90006240,ACULAR LS FR. 10 ML,ALLERGAN,80.29,
0000036717,90006259,ACULAR LS FR. 5 ML,ALLERGAN,40.16,
0000000049,90173805,AD-TIL FR. 10 ML. TAKEDA,PHARMA,6.51,
0000047472,90216997,AD-TIL FR. 20 ML TAKEDA,PHARMA,13.06,
0000019608,90288165,"ADACNE 1,0 MG/G GEL. CT. BG. PLAS. LAM. X 30 G",GLENMARK,30.24,
0000029044,90090993,ADACNE CLIN 1 MG. GEL. BISN. 30 G,GLENMARK,31.27,
0000043553,90091000,ADACNE CLIN 1 MG. GEL. GISN. 45 G,GLENMARK,44.93,
0000052885,90247108,ADALAT 10 MG. 60 CAPS. GEL.,BAYER,0.5129,
0000033673,90247124,ADALAT OROS 20 MG. 30 CPRS.,BAYER,4.1429,
0000000036,90247132,ADALAT OROS 30 MG. 3 BL. X 5 CPRS.,BAYER,5.0699,
0000033674,90247140,ADALAT OROS 30 MG. 30 CPRS.,BAYER,5.0623,
0000033675,90247167,ADALAT OROS 60 MG. 30 CPRS.,BAYER,7.4555,
0000052884,90247175,ADALAT RETARD 10 MG. 30 CPRS. REV.,BAYER,0.7103,
0000016590,90051920,ADAPALENO - GENERICO 1 MG/G GEL BISN. 30 G,EMS,48.2,
0000016592,90316584,ADAPALENO - GENERICO 1 MG/G GEL BISN. 30 G,MEDLEY,40.99,
0000016589,90124626,ADAPALENO - GENERICO 1 MG/G GEL DERM. BISN. POLIET. 30 G,BIOSINTETICA,45.04,
0000016594,90081307,ADAPALENO - GENERICO 1 MG/G GEL. BISN. 30 G,GERMED,46.56,
0000039584,90150988,ADAPEL 1 MG/G GEL. BISN. PLAST. 20 G,MEDLEY,27.31,
0000075177,90418727,ADAPTA 150 MG. CT. BL. AL. PLAS. TRANS. X 30 CAPS. DURA LIB. CELLERA,FARMA,2.9283,
0000075177,90418727,ADAPTA 150MG 30CAPS GEL.DURA LIB.PROL. CELLERA,FARMA,2.9254,
0000075175,90418743,"ADAPTA 37,5MG 30CAPS GEL.DURA LIB.PROL. CELLERA",FARMA,0.8815,
0000075175,90418743,"ADAPTA 37,5MG. CT. BL. AL. PLAS. TRANS. X 30 CAPS. DURA LIB. CELLERA",FARMA,0.8823,
0000075178,90418735,ADAPTA 75 MG. CT. BL. AL. PLAS. TRANS. X 10 CAPS. DURA LIB. P CELLERA,FARMA,2.065,
0000075176,90418719,ADAPTA 75 MG. CT. BL. AL. PLAS. TRANS. X 30 CAPS. DURA LIB. P CELLERA,FARMA,2.0657,
0000075178,90418735,ADAPTA 75MG 10CAPS GEL.DURA LIB.PROL. CELLERA,FARMA,2.065,
0000075176,90418719,ADAPTA 75MG 30CAPS GEL.DURA LIB.PROL. CELLERA,FARMA,2.0636,
0000059892,90298047,ADCETRIS (RESTRITO HOSP.) 50 MG. PO LIOF. INJ. CX. 1 FA VD. TAKEDA,PHARMA,17607.04,
0000059892,90298047,ADCETRIS 50MG PO LIOF.INJ.1FA,TAKEDA,17607.04,
0000065267,90328000,ADDERA D3 1000 UI X 10 CAPS. MOLE MANTECORP,FARMASA,1.067,
0000065268,90328019,ADDERA D3 1000 UI X 30 CAPS. MOLE MANTECORP,FARMASA,1.1663,
0000055785,90288173,ADDERA D3 1000 UI X 30 CPRS. REV.,FARMASA,1.1652,
0000071887,90389506,ADDERA D3 10000 UI X 10 CAPS. MOLE MANTECORP,FARMASA,6.007,
0000071888,90389492,ADDERA D3 10000 UI X 10 CPRS. REV. MANTECORP,FARMASA,5.719,
0000071885,90389484,ADDERA D3 10000 UI X 4 CAPS. MOLE MANTECORP,FARMASA,8.01,
0000071886,90389476,ADDERA D3 10000 UI X 4 CPRS. REV. MANTECORP,FARMASA,7.6275,
0000071887,90389506,ADDERA D3 10000UI 10CAPS GEL.MOLE MANTECORP,FARMASA,6.007,
0000071888,90389492,ADDERA D3 10000UI 10CPDS REV. MANTECORP,FARMASA,5.719,
0000071885,90389484,ADDERA D3 10000UI 4CAPS GEL.MOLE MANTECORP,FARMASA,8.01,
0000071886,90389476,ADDERA D3 10000UI 4CPDS REV. MANTECORP,FARMASA,7.6275,
0000065267,90328000,ADDERA D3 1000UI 10CAPS GEL.MOLE MANTECORP,FARMASA,1.067,
0000065268,90328019,ADDERA D3 1000UI 30CAPS GEL.MOLE MANTECORP,FARMASA,1.1652,
0000055785,90288173,ADDERA D3 1000UI 30CPDS REV. MANTECORP,FARMASA,1.1652,
0000055787,90288190,ADDERA D3 50.000UI 4CPDS REV. MANTECORP,FARMASA,20.32,
0000072922,90389514,ADDERA D3 5000 UI X 30 CAPS. MOLE MANTECORP,FARMASA,2.283,
0000072923,90389530,ADDERA D3 5000 UI X 30 CPRS. REV. MANTECORP,FARMASA,2.0753,
0000076063,90438647,ADDERA D3 50000 UI 6 CPRS. REV. MANTECORP,FARMASA,18.4187,
0000076062,90438620,ADDERA D3 50000 UI 8 CPRS. REV. MANTECORP,FARMASA,16.7113,
0000072697,90389549,ADDERA D3 50000 UI X 10 CAPS. MOLE MANTECORP,FARMASA,16.969,
0000072698,90389557,ADDERA D3 50000 UI X 10 CPRS. REV. MANTECORP,FARMASA,16.004,
0000065269,90328035,ADDERA D3 50000 UI X 4 CAPS. MOLE MANTECORP,FARMASA,21.3225,
0000055787,90288190,ADDERA D3 50000 UI X 4 CPRS. REV.,FARMASA,20.32,
0000076060,90438655,ADDERA D3 50000 UI X 6 CAPS. MOLE MANTECORP,FARMASA,19.3872,
0000076061,90438639,ADDERA D3 50000 UI X 8 CAPS. MOLE MANTECORP,FARMASA,17.5913,
0000065269,90328035,ADDERA D3 50000UI 4CAPS GEL.MOLE MANTECORP,FARMASA,21.3225,
0000072922,90389514,ADDERA D3 5000UI 30CAPS GEL.MOLE MANTECORP,FARMASA,2.2807,
0000072923,90389530,ADDERA D3 5000UI 30CAPS REV. MANTECORP,FARMASA,2.0733,
0000065271,90356454,ADDERA D3 7000 UI X 10 CAPS. MOLE MANTECORP,FARMASA,4.8,
0000068016,90362110,ADDERA D3 7000 UI X 10 CPRS. REV. MANTECORP,FARMASA,3.99,
0000077868,90434404,ADDERA D3 7000 UI X 30 CAPS. MOLE MANTECORP,FARMASA,2.9157,
0000071536,90389468,ADDERA D3 7000 UI X 30 CPRS. REV. MANTECORP,FARMASA,2.9003,
0000065270,90328027,ADDERA D3 7000 UI X 4 CAPS. MOLE MANTECORP,FARMASA,7.185,
0000055786,90288181,ADDERA D3 7000 UI X 4 CPRS. REV.,FARMASA,5.6375,
0000065271,90356454,ADDERA D3 7000UI 10CAPS GEL.MOLE MANTECORP,FARMASA,4.8,
0000068016,90362110,ADDERA D3 7000UI 10CPDS REV. MANTECORP,FARMASA,3.99,
0000071536,90389468,ADDERA D3 7000UI 30CPDS REV. MANTECORP,FARMASA,2.8974,
0000065270,90328027,ADDERA D3 7000UI 4CAPS GEL.MOLE MANTECORP,FARMASA,7.185,
0000055786,90288181,ADDERA D3 7000UI 4CPDS REV. MANTECORP,FARMASA,5.6375,
0000003762,90260503,ADEFORTE AMP. 3 ML,GROSS,9.47,
0000003763,90260511,ADEFORTE CX. 25 AMPS.,GROSS,8.8696,
0000049740,90260490,ADEFORTE GOTAS FR. 15 ML,GROSS,51.65,
0000063786,90344413,"ADEMPAS 0,5 MG. CT. BL. AL. PLAS. TRANS. X 42 CPRS. REV.",BAYER,195.6653,
0000063786,90344413,"ADEMPAS 0,5MG 42CPDS REV.",BAYER,195.6653,
0000063787,90344430,"ADEMPAS 1,0 MG. CT. BL. AL. PLAS. TRANS. X 42 CPRS. REV.",BAYER,195.6653,
0000063787,90344430,"ADEMPAS 1,0MG 42CPDS REV.",BAYER,195.6653,
0000063788,90344456,"ADEMPAS 1,5 MG. CT. BL. AL. PLAS. TRANS. X 42 CPRS. REV.",BAYER,195.6653,
0000063791,90344464,"ADEMPAS 1,5 MG. CT. BL. AL. PLAS. TRANS. X 84 CPRS. REV.",BAYER,195.6655,
0000063788,90344456,"ADEMPAS 1,5MG 42CPDS REV.",BAYER,195.6653,
0000063791,90344464,"ADEMPAS 1,5MG 84CPDS REV.",BAYER,195.6655,
0000063789,90344472,"ADEMPAS 2,0 MG. CT. BL. AL. PLAS. TRANS. X 42 CPRS. REV.",BAYER,195.6653,
0000063792,90344480,"ADEMPAS 2,0 MG. CT. BL. AL. PLAS. TRANS. X 84 CPRS. REV.",BAYER,195.6655,
0000063789,90344472,"ADEMPAS 2,0MG 42CPDS REV.",BAYER,195.6653,
0000063792,90344480,"ADEMPAS 2,0MG 84CPDS REV.",BAYER,195.6655,
0000063790,90344499,"ADEMPAS 2,5 MG. CT. BL. AL. PLAS. TRANS. X 42 CPRS. REV.",BAYER,195.6653,
0000063793,90344502,"ADEMPAS 2,5 MG. CT. BL. AL. PLAS. TRANS. X 84 CPRS. REV.",BAYER,195.6655,
0000063790,90344499,"ADEMPAS 2,5MG 42CPDS REV.",BAYER,195.6653,
0000063793,90344502,"ADEMPAS 2,5MG 84CPDS REV.",BAYER,195.6655,
0000008173,90143787,ADENOCARD (RESTRITO HOSP.) 3 MG/ML 2 AMPS. X 2 ML,LIBBS,23.035,REAL
0000008174,90143795,ADENOCARD (RESTRITO HOSP.) 3 MG/ML 50 AMPS. X 2 ML,LIBBS,16.235,REAL
0000070627,90095731,ADENOSINA - GENERICO (RESTRITO HOSP.) 3 MG/ML SOL. INJ. CX.,HIPOLABOR,10.192,
0000074809,90390415,ADILOZ 600 BL. 10 CPRS. REV. SIGMA,PHARMA,212.62,
0000074809,90390415,ADILOZ 600MG 10CPDS REV. SIGMA,PHARMA,212.62,
0000035567,90002733,"ADINOS 0,5 MG/G GEL CREME CT. BG. AL. X 15 G",ACHE,11.75,
0000043629,90002741,"ADINOS 0,5 MG/G GEL CREME CT. BG. AL. X 30 G",ACHE,23.5,
0000060399,90216652,"ADINOS GEN 0,5 MG/G + 1,0 MG/G CREME BG. X 15 G",ACHE,13.45,
0000052714,90216679,"ADINOS GEN 0,5 MG/G + 1.00 MG/G GEL BISN. X 30 G",ACHE,27.73,
0000060098,90296591,ADIPEPT 20 MG. BL. 14 CPRS. REV.,ACHE,1.5794,
0000060099,90296605,ADIPEPT 20 MG. BL. 28 CPRS. REV.,ACHE,1.1231,
0000060097,90296583,ADIPEPT 20 MG. BL. 7 CPRS. REV.,ACHE,1.7577,
0000060098,90296591,ADIPEPT 20MG 14CPDS REV.,ACHE,1.5794,
0000060099,90296605,ADIPEPT 20MG 28CPDS REV.,ACHE,1.1231,
0000060097,90296583,ADIPEPT 20MG 7CPDS REV.,ACHE,1.7577,
0000060101,90296630,ADIPEPT 40 MG. BL. 14 CPRS. REV.,ACHE,1.3395,
0000060102,90296648,ADIPEPT 40 MG. BL. 28 CPRS. REV.,ACHE,1.1231,
0000074383,90296656,ADIPEPT 40 MG. BL. 42 CPRS. REV.,ACHE,0.9495,
0000074383,90296656,ADIPEPT 40 MG. BL. 42 CPRS. REV.,ACHE,0.9495,
0000060100,90296621,ADIPEPT 40 MG. BL. 7 CPRS. REV.,ACHE,1.7577,
0000060101,90296630,ADIPEPT 40MG 14CPDS REV.,ACHE,1.3395,
0000060102,90296648,ADIPEPT 40MG 28CPDS REV.,ACHE,1.1231,
0000074383,90296656,ADIPEPT 40MG 42CPDS REV.,ACHE,0.9491,
0000060100,90296621,ADIPEPT 40MG 7CPDS REV.,ACHE,1.7577,
0000049422,90247973,ADNAX FR. 20 ML,COSMED,11.3,
0000067150,90349466,"ADOLESS 0,60+0,15MG 3BL.28CPDS REV.",FARMOQUIMICA,0.8432,
0000067150,90349466,ADOLESS CX. 3 BL. X 28 CPRS. REV.,FARMOQUIMICA,0.8436,
0000071339,90130448,ADRIBLASTINA RD (RESTRITO HOSP.) 10 MG. FR. AMP.,WYETH,43.89,
0000071340,90130456,ADRIBLASTINA RD (RESTRITO HOSP.) 50 MG. FR. AMP.,WYETH,182.4,
0000031077,90246705,"ADVANTAN 0,1% LOCAO DERM. BISN. 20 G",BAYER,59.35,
0000031076,90247078,ADVANTAN CR. DERM. BISN. 15 G,BAYER,46.34,
0000031078,90246691,ADVANTAN SOL. TOP. FR. 20 ML,BAYER,63.47,
0000075294,90430301,ADVATE (RESTRITO HOSP.) 1000 UI PO LIOF. FA + FA DIL. 5 ML.,SHIRE,3565.96,
0000075292,90430280,ADVATE (RESTRITO HOSP.) 250 UI PO LIOF. FA + FA DIL. 5 ML.,SHIRE,987.79,
0000075293,90430298,ADVATE (RESTRITO HOSP.) 500 UI PO LIOF. FA + FA DIL. 5 ML.,SHIRE,1876.76,
0000031609,90272080,ADVIL 200 MG. CX. 2 BL. X 10 CPRS. (20 CPRS.) WYETH,CONSUMER,1.0815,
0000031613,90272099,ADVIL 200 MG. CX. 50 BL. X 2 CPRS. (100 CPRS.) WYETH,CONSUMER,1.082,
0000031612,90272102,ADVIL 400 MG. CX. 12 BL. X 3 CAPS. (36 CAPS.) WYETH,CONSUMER,1.7495,
0000068752,90422589,ADVIL 400 MG. CX. 2 BL. X 10 CPRS. - IMP E NAC WYETH,CONSUMER,1.614,
0000057773,90422554,ADVIL 400 MG. CX. 8 CAPS. WYETH,CONSUMER,1.7075,
0000057770,90422600,ADVIL 400 MG. FR. 16 CAPS. WYETH,CONSUMER,1.7038,
0000057770,90422600,ADVIL 400MG 16CAPS GEL WYETH,CONSUMER,1.7038,
0000062545,90325044,AEBOL 100 MG. 3 BL. X 10 CPRS. REV. ZYDUS,NIKKHO,4.8818,
0000062545,90325044,AEBOL 100MG 3BLX10CPDS REV. ZYDUS,NIKKHO,4.8818,
0000062544,90325036,AEBOL 25 MG. 15 CPRS. REV. ZYDUS,NIKKHO,1.6248,
0000068739,90364040,AEBOL 25 MG. BL. 30 CPRS. REV. ZYDUS,NIKKHO,1.117,
0000062544,90325036,AEBOL 25MG 15CPDS REV. ZYDUS,NIKKHO,1.6248,
0000068739,90364040,AEBOL 25MG 30CPDS ZYDUS,NIKKHO,1.1159,
0000045377,90135105,AERODINI 100 MCG/DOSE AER X 200 SPRAY TEUTO,BRAS.,28.75,
0000062832,90312520,"AERODIVENT 0,25 MG/ML SOL. INAL. CT. FR. VD. GOT. X 20 ML. TEUTO",BRAS.,3.35,
0000062832,90312520,"AERODIVENT 0,25MG/ML SOL.INAL.20ML TEUTO",BRAS,3.35,
0000000050,90087836,AEROFLUX SOL. VD. 120 ML (EDULITO),GLAXOSMITHKLINE,13.77,
0000016356,90091027,AEROGOLD SPRAY 200 DOSES,GLENMARK,26.66,
0000000051,90087844,AEROLIN 2 MG. 20 CPRS.,GLAXOSMITHKLINE,0.1975,
0000000053,90087852,AEROLIN 4 MG. CX. 20 CPRS.,GLAXOSMITHKLINE,0.2895,
0000000054,90087860,"AEROLIN INJ. 0,5 MG. 5 AMPS. 1 ML.",GLAXOSMITHKLINE,2.314,
0000042802,90087879,"AEROLIN SOL. NEB. 1 MG/ML 20 AMPS. PLAST. TRANS. X 2,5 ML",GLAXOSMITHKLINE,0.653,
0000000055,90087917,AEROLIN SOL. NEB. FR. 10 ML.,GLAXOSMITHKLINE,13.06,
0000000052,90087925,AEROLIN SPRAY 200 DOSES,GLAXOSMITHKLINE,30.31,
0000000056,90087933,AEROLIN XPE FR. 120 ML. - SUGAR FREE,GLAXOSMITHKLINE,8.27,
0000014847,90157141,AEROMED XPE. VD. 120 ML,MEDQUIMICA,8.26,
0000012485,90037685,AEROTRAT 2 MG/5 ML XPE. FR. 100 ML,CAZI,7.86,
0000012485,90037685,AEROTRAT 2 MG/5 ML XPE. FR. 100 ML,CAZI,7.86,
0000035308,90169263,AFINITOR 10 MG. 30 CP.,NOVARTIS,355.6327,
0000046921,90236076,"AFINITOR 2,5 MG. 30 CP.",NOVARTIS,88.9067,
0000035307,90169271,AFINITOR 5 MG. 30 CP.,NOVARTIS,177.816,
0000038172,90135113,AFOPIC (RESTRITO HOSP.) 5 MG. BL. 100 CPRS. (HOSP.) TEUTO,BRAS.,0.3742,REAL
0000062531,90339207,AFOPIC 5 MG. CT. BL. AL/AL. X 20 CPRS. TEUTO,BRAS.,0.374,
0000062531,90339207,AFOPIC 5MG BL.AL.20CPDS TEUTO,BRAS,0.374,
0000074302,90348923,AFRAT 150 MG. CT. BL. AL.AL. X 1 CPR.,CRISTALIA,49.66,
0000074302,90348923,AFRAT 150 MG. CT. BL. AL.AL. X 1 CPR.,CRISTALIA,49.66,
0000074302,90348923,AFRAT 150MG 1CPD,CRISTALIA,49.66,
0000072973,90416376,"AFRIN 0,250 MG. SOL. NAS. CT. FR. PLAST. OPC. SPR. X 20 ML",BAYER,11.33,
0000072972,90416368,"AFRIN 0,5 MG. SOL. NAS. CT. FR. PLAS. OPC. SPR. X 30 ML",BAYER,16.23,
0000073781,90416422,"AFRIN 0,5 MG. SOL. NAS. CT. FR. PLAS. OPC. X 10 ML",BAYER,9.0,
0000073781,90416422,"AFRIN 0,5MG SPR.FR.10ML",BAYER,9.0,
0000063302,90340566,AFRIN AD. 12 H FR. 10 ML. MERCK SHARP &,DOHME,9.0,
0000073973,90340574,AFRIN AD. 12 H FR. 30 ML. MERCK SHARP &,DOHME,16.23,
0000063302,90340566,AFRIN ADU.12H 10ML MERCK,S.D.,9.0,
0000072972,90416368,AFRIN ADU.12H 30ML MERCK,S.D.,16.23,
0000073974,90340582,AFRIN PED. FR. 20 ML. MERCK SHARP &,DOHME,11.31,
0000072973,90416376,AFRIN PED.20ML MERCK,S.D.,11.33,
0000019499,90040600,AFTINE SUSP. ORAL 20 ML,CIFARMA,20.91,
0000000063,90169298,AGASTEN BLISTER 15 CPRS.,NOVARTIS,1.388,
0000017881,90060393,AGLUCOSE 100 MG. 3 BL. X 10 CPRS. SIGMA,PHARMA,1.2011,
0000017880,90428994,AGLUCOSE 50 MG. 3 BL. X 10 CPRS. SIGMA,PHARMA,0.7915,
0000017880,90428994,AGLUCOSE 50MG BL.AL.AL.30CPDS SIGMA,PHARMA,0.7915,
0000044352,90013344,"AGRASTAT (RESTRITO HOSP.) 0,25 MG/ML SOL. INJ. FA VD. X 50 M ASPEN",PHARMA,950.47,REAL
0000074971,90416554,"AGRYLIN 0,5 MG. CT. FR. PLAS. OPC. X 100 CáPS. DURA",SHIRE,26.5596,
0000060829,90007131,AGUA P/ INJECAO (RESTRITO HOSP.) 25 AMPS. PLAS. INC. X 10 ML,ABL,0.532,
0000004917,90007131,AGUA P/ INJECAO 25 AMPS. PLAS. INC. X 10 ML,ABL,0.532,
0000065672,90300092,AGUA P/INJETAVEIS 100AMP PLAST.10ML,BLAU,0.4837,
0000065673,90300084,AGUA P/INJETAVEIS 100AMP PLAST.5ML,BLAU,0.2418,
0000056915,90072081,AGUA PARA INJECAO (RESTRITO HOSP.) 10 ML CX. 200 AMP. PLAST.,FARMACE,0.6244,REAL
0000056916,90072090,AGUA PARA INJECAO (RESTRITO HOSP.) 20 ML CX. 100 AMP. PLAST.,FARMACE,0.8737,REAL
0000058597,90303164,AGUA PARA INJECAO (RESTRITO HOSP.) CX. 200 AMPS. X 10 ML,EQUIPLEX,0.6002,
0000056915,90072081,AGUA PARA INJECAO 10 ML CX. 200 AMP. PLAST.,FARMACE,0.6244,
0000056916,90072090,AGUA PARA INJECAO 20 ML CX. 100 AMP. PLAST.,FARMACE,0.8737,
0000078461,90435958,AGUA PARA INJETAVEIS (RESTRITO HOSP.) 10 ML CX. 200 AMPS.,FARMARIN,0.5565,
0000065672,90300092,AGUA PARA INJETAVEIS SOL. INJ. CX. 100 AMPS. PLAS. X 10 ML BLAU,FARM.,0.4837,
0000065673,90300084,AGUA PARA INJETAVEIS SOL. INJ. CX. 100 AMPS. PLAS. X 5 ML BLAU,FARM.,0.2418,
0000055516,90074777,AGUA PURIFICADA (RESTRITO HOSP.) 250 ML IRR - 1 X 250 ML FRESENIUS,KABI,19.09,REAL
0000077046,90424344,AGUD 500 + 30 MG. CX. 12 CPRS. BIOLAB,SANUS,1.5286,
0000077047,90424352,AGUD 500 + 30 MG. CX. 24 CPRS. BIOLAB,SANUS,1.4954,
0000077046,90424344,AGUD 500+30MG 12CPDS BIOLAB,SANUS,1.5286,
0000077047,90424352,AGUD 500+30MG 24CPDS BIOLAB,SANUS,1.4954,
0000040672,90387929,AH-ZUL 100 MG. BL. 4 CPRS. REV.,LEGRAND,21.685,
0000040667,90387910,AH-ZUL 25 MG. BL. 2 CPRS. REV.,LEGRAND,11.02,
0000040671,90387988,AH-ZUL 50 MG. 2 BL. X 4 CPRS. REV.,LEGRAND,11.7875,
0000041770,90387945,AH-ZUL 50 MG. BL. 1 CPR. REV.,LEGRAND,12.37,
0000055307,90387953,AH-ZUL 50 MG. BL. 12 CPRS. REV.,LEGRAND,10.0143,
0000040669,90387961,AH-ZUL 50 MG. BL. 2 CPRS. REV.,LEGRAND,12.37,
0000040670,90387970,AH-ZUL 50 MG. BL. 4 CPRS. REV.,LEGRAND,12.245,
0000075793,90417291,AIPRI 10 MG. CT. BL. AL. X AL. X 30 CPRS. MANTECORP,FARMASA,4.5398,
0000075793,90417291,AIPRI 10MG 30CPDS MANTECORP,FARMASA,4.5398,
0000075792,90417313,AIPRI 15 MG. CT. BL. AL. X AL. X 30 CPRS. MANTECORP,FARMASA,6.8265,
0000075792,90417313,AIPRI 15MG 30CPDS MANTECORP,FARMASA,6.8265,
0000075137,90398378,"AITRAVIC 0,04 MG/ML SOL. OFT. CT. FR. GOT. PLAS. OPC. X 2,5 M",LATINOFARMA,64.11,
0000075137,90398378,"AITRAVIC 0,04MG/ML SOL.OFT.GOT.2,5ML",CRISTALIA,64.11,
0000053558,90315677,AIXA BL. 21 CPRS. REV.,MEDLEY,1.6565,
0000053559,90315685,AIXA BL. 63 CPRS. REV.,MEDLEY,1.511,
0000076516,90392574,AKINETON 2 MG. CT. BL. AL. PLAS AMB. X 80 CPRS.,BAGO,0.3414,
0000076517,90392582,AKINETON 4 MG. LIB. RETARD. CT. BL. AL. PLAS. AMB. X 30 CPRS.,BAGO,0.6141,
0000074734,90423011,"AKYNZEO 0,56 MG. + 300 MG. CT. BL. AL.AL. X 1 CáP. DURA.",MUNDIPHARMA,295.03,
0000074493,90336984,ALBEL 400 MG CX. 3 CPRS.,GEOLAB,5.5733,
0000074491,90078632,ALBEL 400 MG. CX. 1 CPR.,GEOLAB,5.58,
0000074492,90078667,ALBEL SUSP. 200 MG/5 ML. FR. X 10 ML.,GEOLAB,6.33,
0000064754,90339606,ALBENDAZOL - GENERICO (RESTRITO HOSP.) 40 MG/ML SUSP. OR. CX TEUTO,BRAS.,5.5802,
0000074212,90404270,ALBENDAZOL - GENERICO (RESTRITO HOSP.) 40 MG/ML SUSP. OR. CX. TEUTO,BRAS.,5.58,
